Positive,Negative,Easy,Hard
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Aspen'],['Douglas_fir']
['Ponderosa_Pine'],"['Aspen', 'Douglas_fir']",['Douglas_fir'],['Aspen']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Cottonwood_Willow'],['Lodgepole_Pine']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Douglas_fir'],"['Cottonwood_Willow', 'Lodgepole_Pine']",['Lodgepole_Pine'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Cottonwood_Willow'],['Douglas_fir']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Aspen'],"['Cottonwood_Willow', 'Douglas_fir']",['Douglas_fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Spruce_Fir'],['Cottonwood_Willow']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Krummholz'],"['Cottonwood_Willow', 'Spruce_Fir']",['Cottonwood_Willow'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Ponderosa_Pine'],['Spruce_Fir']
['Douglas_fir'],"['Ponderosa_Pine', 'Spruce_Fir']",['Spruce_Fir'],['Ponderosa_Pine']
