Positive,Negative,Easy,Hard
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Alfalfa'],['Soybeans']
"['Grass', 'Trees', 'Oats', 'Corn']","['Alfalfa', 'Soybeans']",['Soybeans'],['Alfalfa']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Soybeans']","['Trees', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Soybeans'],"['Corn', 'Trees', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Hay']","['Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Soybeans'],"['Hay', 'Corn', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Corn']","['Soybeans', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Soybeans']","['Corn', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Soybeans']","['Hay', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Hay']","['Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Trees'],"['Soybeans', 'Hay', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Trees', 'Corn', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Soybeans', 'Trees', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Soybeans', 'Trees']","['Hay', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Soybeans', 'Hay']",['Corn']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Soybeans', 'Trees']","['Corn', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Soybeans', 'Trees', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Soybeans', 'Hay']",['Corn']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Corn']","['Soybeans', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Trees', 'Hay']",['Soybeans']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Trees', 'Corn', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Soybeans', 'Hay']",['Corn']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Corn', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Soybeans', 'Hay']",['Trees']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Corn', 'Hay']",['Soybeans']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Soybeans']","['Hay', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Corn', 'Hay']",['Soybeans']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Corn', 'Soybeans']",['Trees']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Corn', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Soybeans'],"['Trees', 'Hay', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Trees', 'Soybeans']",['Hay']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Soybeans'],"['Corn', 'Trees', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Trees']","['Soybeans', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Trees'],"['Soybeans', 'Hay', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Hay']","['Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Corn'],"['Trees', 'Soybeans', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Soybeans', 'Trees']",['Hay']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Trees', 'Corn', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Hay'],"['Soybeans', 'Trees', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Corn']","['Soybeans', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Trees'],"['Soybeans', 'Corn', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Corn'],"['Trees', 'Hay', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Hay', 'Corn', 'Soybeans']",['Trees']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Hay', 'Trees']",['Soybeans']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Corn', 'Soybeans']","['Hay', 'Trees']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Corn'],"['Hay', 'Trees', 'Soybeans']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Hay']","['Soybeans', 'Corn']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']",['Trees'],"['Corn', 'Soybeans', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Corn']","['Soybeans', 'Hay']"
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Soybeans', 'Hay', 'Trees']",['Corn']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Hay', 'Corn']",['Soybeans']
"['Grass', 'Oats']","['Hay', 'Trees', 'Corn', 'Soybeans']","['Trees', 'Soybeans', 'Corn']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Soybeans', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Hay', 'Soybeans']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Trees', 'Hay', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass', 'Soybeans']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans']","['Grass', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Grass', 'Hay']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans', 'Grass']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Soybeans', 'Trees']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Hay']","['Soybeans', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Hay', 'Soybeans', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Trees']","['Hay', 'Grass']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Hay', 'Trees']",['Soybeans']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Grass', 'Hay', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Trees', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Soybeans']","['Grass', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass']","['Hay', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Trees']","['Grass', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Soybeans', 'Trees']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Grass', 'Trees']","['Soybeans', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Trees'],"['Soybeans', 'Hay', 'Grass']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Trees', 'Grass', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Soybeans', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Hay']","['Grass', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass', 'Soybeans']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Hay', 'Soybeans']",['Grass']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans']","['Grass', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Soybeans', 'Grass']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Grass', 'Hay']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Hay', 'Grass']",['Soybeans']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Grass'],"['Soybeans', 'Trees', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Grass', 'Trees']",['Soybeans']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Grass', 'Trees']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Grass']","['Trees', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass', 'Soybeans']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Grass', 'Soybeans']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Trees', 'Hay']",['Grass']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Trees']","['Grass', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Trees']","['Grass', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass']","['Soybeans', 'Hay']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Hay']","['Trees', 'Grass']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Trees'],"['Grass', 'Hay', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Soybeans', 'Hay', 'Grass']",['Trees']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass', 'Hay']",['Soybeans']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Hay'],"['Grass', 'Soybeans', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Soybeans']","['Hay', 'Grass']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Trees'],"['Grass', 'Hay', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']",['Soybeans'],"['Hay', 'Grass', 'Trees']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Grass']","['Hay', 'Soybeans']"
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Trees', 'Soybeans', 'Grass']",['Hay']
"['Alfalfa', 'Wheat']","['Trees', 'Hay', 'Soybeans', 'Grass']","['Hay', 'Soybeans', 'Grass']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Soybeans', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Wheat']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Trees'],"['Wheat', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Soybeans', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Soybeans']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Trees']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Soybeans']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Soybeans']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Wheat']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Wheat']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Trees']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Soybeans']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Trees']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Trees', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Wheat', 'Trees']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Soybeans', 'Wheat']",['Trees']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Wheat']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Trees'],"['Wheat', 'Soybeans']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Wheat'],"['Soybeans', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Trees'],"['Soybeans', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Soybeans']",['Wheat']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Wheat', 'Trees']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Soybeans'],"['Trees', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']","['Trees', 'Wheat']",['Soybeans']
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Trees'],"['Soybeans', 'Wheat']"
"['Hay', 'Alfalfa', 'Grass']","['Soybeans', 'Wheat', 'Trees']",['Trees'],"['Soybeans', 'Wheat']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Alfalfa', 'Oats', 'Trees']","['Corn', 'Soybeans']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Trees', 'Alfalfa']","['Corn', 'Soybeans']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Corn', 'Trees', 'Alfalfa']",['Soybeans']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']",['Oats'],"['Corn', 'Alfalfa', 'Soybeans', 'Trees']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Alfalfa', 'Soybeans', 'Oats']",['Trees']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Oats', 'Alfalfa']","['Trees', 'Corn']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']",['Corn'],"['Alfalfa', 'Trees', 'Oats', 'Soybeans']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Oats', 'Soybeans', 'Alfalfa']",['Trees']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Alfalfa', 'Trees']","['Oats', 'Corn']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Soybeans', 'Oats', 'Trees']",['Alfalfa']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Oats', 'Soybeans', 'Alfalfa']",['Trees']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Corn', 'Oats']","['Alfalfa', 'Trees']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Alfalfa', 'Trees', 'Soybeans']",['Oats']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Trees']","['Corn', 'Alfalfa', 'Soybeans']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Trees', 'Oats', 'Alfalfa', 'Soybeans']",['Corn']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Corn', 'Soybeans', 'Trees']","['Alfalfa', 'Oats']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Trees', 'Oats', 'Alfalfa', 'Soybeans']",['Corn']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Corn']","['Alfalfa', 'Trees', 'Soybeans']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Corn', 'Alfalfa', 'Oats']",['Trees']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Trees']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']",['Corn'],"['Soybeans', 'Alfalfa', 'Oats', 'Trees']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']",['Alfalfa'],"['Trees', 'Soybeans', 'Oats', 'Corn']"
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Oats', 'Soybeans', 'Corn', 'Trees']",['Alfalfa']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']","['Soybeans', 'Alfalfa', 'Corn', 'Trees']",['Oats']
['Grass'],"['Trees', 'Soybeans', 'Oats', 'Alfalfa', 'Corn']",['Corn'],"['Alfalfa', 'Oats', 'Trees', 'Soybeans']"
