Positive,Negative,Easy,Hard,AUC,AUC_Easy,AUC_Hard
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['spec_prior'],['not_recom'],0.9629471058156208,0.9568693324027606,1.0
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['priority', 'very_recom']","['spec_prior', 'not_recom']",['not_recom'],['spec_prior'],0.9629471058156208,1.0,0.9568693324027606
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['very_recom'],['spec_prior'],0.8595920663669427,0.9818998786077946,0.8830834139503765
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
"['not_recom', 'priority']","['very_recom', 'spec_prior']",['spec_prior'],['very_recom'],0.8595920663669427,0.8830834139503765,0.9818998786077946
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['very_recom', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'spec_prior']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['priority', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['very_recom', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['very_recom', 'priority']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['very_recom', 'spec_prior']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'very_recom']",['spec_prior'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['very_recom'],"['spec_prior', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['spec_prior', 'very_recom']",['priority'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['very_recom'],1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'very_recom']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['spec_prior'],"['very_recom', 'priority']",1.0,1.0,1.0
['not_recom'],"['very_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'very_recom']",1.0,1.0,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'priority']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'not_recom']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['priority', 'spec_prior']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['not_recom', 'priority']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['spec_prior', 'not_recom']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'spec_prior']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['spec_prior'],"['priority', 'not_recom']",0.985123094774313,1.0,0.9818998786077945
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['priority'],"['not_recom', 'spec_prior']",0.985123094774313,0.9493599348106091,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['spec_prior', 'not_recom']",['priority'],0.985123094774313,1.0,0.9493599348106091
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['priority', 'spec_prior']",['not_recom'],0.985123094774313,0.9756029348863224,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']","['not_recom', 'priority']",['spec_prior'],0.985123094774313,0.9818998786077945,1.0
['very_recom'],"['not_recom', 'spec_prior', 'priority']",['not_recom'],"['spec_prior', 'priority']",0.985123094774313,1.0,0.9756029348863224
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['priority'],['very_recom'],0.9629471058156207,0.9584847873478431,1.0
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
"['not_recom', 'spec_prior']","['priority', 'very_recom']",['very_recom'],['priority'],0.9629471058156207,1.0,0.9584847873478431
